formula,target
Pd1P0S14,-0.1543653578200952
Pd1P0S15,-0.1580287734954759
Pd1P1S0,-0.1279064791541791
Pd1P1S1,-0.4792666666666671
Pd1P1S2,-0.2904158208041959
Pd1P1S3,-0.2504400000000003
Pd1P1S4,-0.2872603891552894
Pd1P1S5,-0.2158357587745588
Pd1P1S6,-0.19889953092479418
Pd1P1S7,-0.19692996855105666
Pd1P1S8,-0.18190499398183516
Pd1P1S9,-0.15788295992030854
Pd1P1S10,-0.15074427690249212
Pd1P1S11,-0.10655775086415127
Pd1P1S12,-0.10405530073111438
Pd1P1S13,-0.09721178192345144
Pd1P1S14,-0.07713805106723334
Pd1P1S15,-0.07787649170152167
Pd1P2S0,-0.010362358807858803
Pd1P2S1,-0.20145827619047613
Pd1P2S2,-0.26174788965478984
Pd1P2S3,-0.27600730720113237
Pd1P2S4,-0.22500433503441009
Pd1P2S5,-0.21409723812371836
Pd1P2S6,-0.21587777777777742
Pd1P2S7,-0.17745999999999998
Pd1P2S8,-0.16602727272727294
Pd1P2S9,-0.1547202792307367
Pd1P2S10,-0.14008944169260393
Pd1P2S11,-0.10518363920587494
Pd1P2S12,-0.10289563269996255
Pd1P2S13,-0.08464141025665077
Pd1P2S14,-0.07104286843624204
Pd1P2S15,-0.07558210806963929
Pd1P3S0,-0.011720821042992087
Pd1P3S1,-0.16714652857142842
Pd1P3S2,-0.11755525833333323
Pd1P3S3,-0.16727838962703956
Pd1P3S4,-0.2125931502942963
