formula,target
Zr1P0S13,-0.5294975149301728
Zr1P0S14,-0.5102408880076919
Zr1P0S15,-0.49420482925519504
Zr1P1S0,-1.432545763543339
Zr1P1S1,-1.5512034939264066
Zr1P1S2,-1.3721604602208246
Zr1P1S3,-1.2407379004329888
Zr1P1S4,-1.1273097583952754
Zr1P1S5,-1.0273546494533352
Zr1P1S6,-0.944409801593348
Zr1P1S7,-0.8772959192434038
Zr1P1S8,-0.8227541005662361
Zr1P1S9,-0.7773701981138559
Zr1P1S10,-0.7396819932371717
Zr1P1S11,-0.7081875903620531
Zr1P1S12,-0.6821083370590355
Zr1P1S13,-0.6599207542166211
Zr1P1S14,-0.64081423041519
Zr1P1S15,-0.6242651120388942
Zr1P2S0,-1.1185360617324398
Zr1P2S1,-1.1355834106574039
Zr1P2S2,-1.0322043211888436
Zr1P2S3,-1.035988325634656
Zr1P2S4,-1.0042786022494872
Zr1P2S5,-0.9610473128249889
Zr1P2S6,-0.9155062016878553
Zr1P2S7,-0.8733150415908447
Zr1P2S8,-0.8354683632905562
Zr1P2S9,-0.800863904177281
Zr1P2S10,-0.770348819685215
Zr1P2S11,-0.7436818160285398
Zr1P2S12,-0.7211831283709371
Zr1P2S13,-0.7014106988645799
Zr1P2S14,-0.6838162039214049
Zr1P2S15,-0.668130111173131
Zr1P3S0,-0.8709711908191653
Zr1P3S1,-0.8840313448379997
Zr1P3S2,-0.8160633530268286
Zr1P3S3,-0.8451683035618314
Zr1P3S4,-0.9100902335413296
