formula,target
Ni0P11S8,-0.31706732301281115
Ni0P11S9,-0.3314184715328551
Ni0P12S1,-0.07469170594431529
Ni0P12S5,-0.2534126957713725
Ni0P12S7,-0.30042039853053826
Ni0P13S1,-0.07471218357841769
Ni0P13S2,-0.13366101478335246
Ni0P13S3,-0.18106902598769137
Ni0P13S4,-0.21966167725005825
Ni0P13S5,-0.25150080619329185
Ni0P13S6,-0.2781465831842984
Ni0P13S7,-0.30078404965827243
Ni0P14S1,-0.07571579101174497
Ni0P14S3,-0.17933912599519275
Ni0P14S5,-0.2503579472057891
Ni0P15S1,-0.07758864507540997
Ni0P15S2,-0.13274176468177645
Ni0P15S4,-0.2172007392622778
Ni1P0S0,0.03542863629351212
Ni1P0S1,-0.5537070930901846
Ni1P0S2,-0.5388387830681449
Ni1P0S3,-0.4581552016413274
Ni1P0S4,-0.388607419455711
Ni1P0S5,-0.3369056761999836
Ni1P0S6,-0.29931599760194616
Ni1P0S7,-0.27178111429903207
Ni1P0S8,-0.25137580366535883
Ni1P0S9,-0.23614045465958644
Ni1P0S10,-0.2247660537374362
Ni1P0S11,-0.2163615088947023
Ni1P0S12,-0.2103042634530582
Ni1P0S13,-0.20614711194006707
Ni1P0S14,-0.2035598340533783
Ni1P0S15,-0.20229206587945814
Ni1P1S0,-0.48013382812602723
Ni1P1S1,-0.5322972319534284
Ni1P1S2,-0.5491689909490389
Ni1P1S3,-0.5406586314083032
Ni1P1S4,-0.5086954441055526
Ni1P1S5,-0.47676059131834947
Ni1P1S6,-0.4494259778635461
Ni1P1S7,-0.42660275903278944
Ni1P1S8,-0.40804377716334894
Ni1P1S9,-0.39272460763451433
Ni1P1S10,-0.3801988791371843
Ni1P1S11,-0.3700618856863913
Ni1P1S12,-0.3619689864016723
Ni1P1S13,-0.3556329885443896
Ni1P1S14,-0.3508157334201544
Ni1P1S15,-0.34731916676203467
Ni1P2S0,-0.3760371830236212
Ni1P2S1,-0.40991719872170895
Ni1P2S2,-0.46928983799087753
Ni1P2S3,-0.5198967748128818
Ni1P2S4,-0.5147481855263039
Ni1P2S5,-0.5001943800922419
Ni1P2S6,-0.48424607619472004
Ni1P2S7,-0.4687685096123545
Ni1P2S8,-0.4550375109282898
Ni1P2S9,-0.44265118747976406
Ni1P2S10,-0.43180245673155704
Ni1P2S11,-0.4225031371072293
Ni1P2S12,-0.41468266688376976
Ni1P2S13,-0.4082362924592724
Ni1P2S14,-0.40304870853208785
Ni1P2S15,-0.39900550284955794
Ni1P3S0,-0.3005870312356842
Ni1P3S1,-0.3467619731137874
Ni1P3S2,-0.40640911781973665
Ni1P3S3,-0.4710485304836276
Ni1P3S4,-0.5138019523284193
