formula,target
Tl0P7S12,-0.3741601782085242
Tl0P7S13,-0.37862332110773167
Tl0P8S1,-0.08814458446089213
Tl0P8S3,-0.20870380324313875
Tl0P8S5,-0.26781114366601866
Tl0P8S7,-0.29959122575433406
Tl0P8S9,-0.3663682782692752
Tl0P8S11,-0.38065384889082254
Tl0P9S1,-0.08222473941052666
Tl0P9S2,-0.15090397572348901
Tl0P9S4,-0.23643399048768232
Tl0P9S5,-0.2634404602391984
Tl0P9S7,-0.3002079524079123
Tl0P9S8,-0.31319495316423285
Tl0P9S10,-0.381318164955904
Tl0P9S11,-0.38977423278650314
Tl0P10S1,-0.07822605780497094
Tl0P10S3,-0.19341030107492196
Tl0P10S7,-0.3003295716439377
Tl0P10S9,-0.32800565087317124
Tl0P11S1,-0.07579971862968371
Tl0P11S2,-0.1392587922013615
Tl0P11S3,-0.18799424208685767
Tl0P11S4,-0.22598187067522169
Tl0P11S5,-0.25608194349957314
Tl0P11S6,-0.2803603537579026
Tl0P11S7,-0.30032072876573557
Tl0P11S8,-0.31706732301281115
Tl0P11S9,-0.3314184715328551
Tl0P12S1,-0.07469170594431529
Tl0P12S5,-0.2534126957713725
Tl0P12S7,-0.30042039853053826
Tl0P13S1,-0.07471218357841769
Tl0P13S2,-0.13366101478335246
Tl0P13S3,-0.18106902598769137
Tl0P13S4,-0.21966167725005825
Tl0P13S5,-0.25150080619329185
Tl0P13S6,-0.2781465831842984
Tl0P13S7,-0.30078404965827243
Tl0P14S1,-0.07571579101174497
Tl0P14S3,-0.17933912599519275
Tl0P14S5,-0.2503579472057891
Tl0P15S1,-0.07758864507540997
Tl0P15S2,-0.13274176468177645
Tl0P15S4,-0.2172007392622778
Tl1P0S0,0.1359559078787247
Tl1P0S1,-0.5127437322207102
Tl1P0S2,-0.580836798773001
Tl1P0S3,-0.5103597789723896
Tl1P0S4,-0.43608443845178135
Tl1P0S5,-0.3763618694086992
Tl1P0S6,-0.33155417005107424
Tl1P0S7,-0.29843373856028566
Tl1P0S8,-0.2739105940544182
Tl1P0S9,-0.25566819176122857
Tl1P0S10,-0.24207486165932235
Tl1P0S11,-0.23199399997642722
Tl1P0S12,-0.2246274835528569
Tl1P0S13,-0.2194059491587872
Tl1P0S14,-0.21591549161999746
Tl1P0S15,-0.21384920511574967
Tl1P1S0,-0.04234862747038326
Tl1P1S1,-0.38163705579333784
Tl1P1S2,-0.5019535473196891
Tl1P1S3,-0.516538200231137
Tl1P1S4,-0.49781663575113533
Tl1P1S5,-0.472619840441284
Tl1P1S6,-0.4476328244801926
Tl1P1S7,-0.42559249273467037
Tl1P1S8,-0.4069877381433634
Tl1P1S9,-0.39126521329867636
Tl1P1S10,-0.378110700662857
Tl1P1S11,-0.36716905468847083
Tl1P1S12,-0.3581622334951393
Tl1P1S13,-0.350868840924482
Tl1P1S14,-0.3450601355127554
Tl1P1S15,-0.34054525631149557
Tl1P2S0,-0.05891539363033238
Tl1P2S1,-0.25274033973188015
Tl1P2S2,-0.3725062854970719
Tl1P2S3,-0.4709586509447766
Tl1P2S4,-0.4855928625460161
Tl1P2S5,-0.4847753461244577
Tl1P2S6,-0.4764029529022479
Tl1P2S7,-0.46560756323358576
Tl1P2S8,-0.45461349151582753
Tl1P2S9,-0.44381418428551345
Tl1P2S10,-0.4337241147788672
Tl1P2S11,-0.42454493453488895
Tl1P2S12,-0.4164043920960352
Tl1P2S13,-0.4093768044421795
Tl1P2S14,-0.4034160791293494
Tl1P2S15,-0.3984585656314872
Tl1P3S0,-0.02723644692806304
Tl1P3S1,-0.17913582501239234
Tl1P3S2,-0.2655935781584382
Tl1P3S3,-0.3803041822118455
Tl1P3S4,-0.4621192827189915
