formula,target
Nb0P9S5,-0.2634404602391984
Nb0P9S7,-0.3002079524079123
Nb0P9S8,-0.31319495316423285
Nb0P9S10,-0.381318164955904
Nb0P9S11,-0.38977423278650314
Nb0P10S1,-0.07822605780497094
Nb0P10S3,-0.19341030107492196
Nb0P10S7,-0.3003295716439377
Nb0P10S9,-0.32800565087317124
Nb0P11S1,-0.07579971862968371
Nb0P11S2,-0.1392587922013615
Nb0P11S3,-0.18799424208685767
Nb0P11S4,-0.22598187067522169
Nb0P11S5,-0.25608194349957314
Nb0P11S6,-0.2803603537579026
Nb0P11S7,-0.30032072876573557
Nb0P11S8,-0.31706732301281115
Nb0P11S9,-0.3314184715328551
Nb0P12S1,-0.07469170594431529
Nb0P12S5,-0.2534126957713725
Nb0P12S7,-0.30042039853053826
Nb0P13S1,-0.07471218357841769
Nb0P13S2,-0.13366101478335246
Nb0P13S3,-0.18106902598769137
Nb0P13S4,-0.21966167725005825
Nb0P13S5,-0.25150080619329185
Nb0P13S6,-0.2781465831842984
Nb0P13S7,-0.30078404965827243
Nb0P14S1,-0.07571579101174497
Nb0P14S3,-0.17933912599519275
Nb0P14S5,-0.2503579472057891
Nb0P15S1,-0.07758864507540997
Nb0P15S2,-0.13274176468177645
Nb0P15S4,-0.2172007392622778
Nb1P0S0,-0.039961366970329815
Nb1P0S1,-1.197032652310898
Nb1P0S2,-1.3019478718187014
Nb1P0S3,-1.159914094557185
Nb1P0S4,-0.9796805938001382
Nb1P0S5,-0.8293396951169822
Nb1P0S6,-0.7168088310119993
Nb1P0S7,-0.6342936089568938
Nb1P0S8,-0.5732347586858253
Nb1P0S9,-0.5272186229406569
Nb1P0S10,-0.4918456457554834
Nb1P0S11,-0.46414796107621303
Nb1P0S12,-0.4421073484821372
Nb1P0S13,-0.42432754637049586
Nb1P0S14,-0.4098229212979353
Nb1P0S15,-0.39788341510817793
Nb1P1S0,-0.8886957830965148
Nb1P1S1,-1.0948083544534624
Nb1P1S2,-1.1069225835417893
Nb1P1S3,-1.0290290259614732
Nb1P1S4,-0.9346386879652331
Nb1P1S5,-0.850070027163129
Nb1P1S6,-0.7806818858477594
Nb1P1S7,-0.7250038561849297
Nb1P1S8,-0.6798391886510887
Nb1P1S9,-0.6431166687841852
Nb1P1S10,-0.613014936422047
Nb1P1S11,-0.5885118602868484
Nb1P1S12,-0.5680179464533167
Nb1P1S13,-0.5504823682084543
Nb1P1S14,-0.5354820923553487
Nb1P1S15,-0.5225646251586762
Nb1P2S0,-0.7744690717628497
Nb1P2S1,-0.8915974782841914
Nb1P2S2,-0.8642528357294363
Nb1P2S3,-0.8876243880444701
Nb1P2S4,-0.8520621642352827
Nb1P2S5,-0.8105152936666628
Nb1P2S6,-0.77058307081402
Nb1P2S7,-0.7346416235056493
Nb1P2S8,-0.7022635975129143
Nb1P2S9,-0.6739135099951279
Nb1P2S10,-0.6492876621572551
Nb1P2S11,-0.628624559095008
Nb1P2S12,-0.6106093294072721
Nb1P2S13,-0.5944338592528575
Nb1P2S14,-0.5801030772161466
Nb1P2S15,-0.5673699974773554
Nb1P3S0,-0.6361656815140972
Nb1P3S1,-0.7122248276669749
Nb1P3S2,-0.6978045645565463
Nb1P3S3,-0.7354450470472573
Nb1P3S4,-0.7835109614285709
