formula,FE
Ag2Pb8Cl4O7,-1.3803576468253955
Ag2PbI4,-0.5871341961904756
Ag2PbO2,-0.8155943426666624
Ag2Pd(NO2)4,-0.5817131677222221
Ag2PdCl4,-0.5746215314285702
Ag2PdO2,-0.46959469166666495
Ag2S,-0.09284832510416645
Ag2S,-0.07255860593749948
Ag2S,-0.04112607593750065
Ag2S,-0.10594566093750046
Ag2S,-0.11448917260416636
Ag2S,-0.10471481093750157
Ag2S,-0.22268068548611097
Ag2S,-0.10813463427083292
Ag2S,-0.02402979593749895
Ag2S,-0.0607200337152752
Ag2S,-0.10744564760416608
Ag2S,-0.11805324760416624
Ag2S,-0.08382523927083459
Ag2S,-0.11803297760416598
Ag2S,-0.029133359270834564
Ag2S,-0.08902736093750008
Ag2S2O7,-1.4026293541666666
Ag2SO3,-1.049591868472221
Ag2SO4,-1.254016693690474
Ag2SO4,-1.2234236608333322
Ag2Se,-0.1653372860590263
Ag2Se,-0.19225719522569307
Ag2Se,-0.2077982552256946
Ag2Se,-0.09186817689235956
Ag2Se,-0.17780315189236262
Ag2Se,-0.0913808710590261
Ag2Se,-0.21760081522569408
Ag2Se,-0.21083631605902653
Ag2Se,-0.21257404522569287
Ag2SeO3,-0.8285477613628469
Ag2SeO4,-0.837648694382439
Ag2SeO4,-0.8220865472395822
Ag2Sn(S2O7)3,-1.6134696214166664
Ag2SnBiS4,-0.46520771479166534
Ag2SnBiSe4,-0.45866542721354087
Ag2SnHgS4,-0.4690480044791663
Ag2SnHgSe4,-0.4748866931510416
Ag2SnO3,-1.197061339583333
Ag2SnO3,-1.1973927830555542
Ag2SnSe3,-0.47300047381076205
Ag2Te,-0.051721933333335336
Ag2Te,-0.09518987166666666
Ag2Te,-0.053214175000003174
Ag2Te,-0.05912605916666299
Ag2Te,-0.03225972499999822
Ag2Te(H2O3)2,-1.0942733949999992
Ag2Te2O7,-1.097341100833333
Ag2Te3Mo3O16,-1.5616721080555542
Ag2Te4MoO12,-1.406586778947367
Ag2Te4O11,-1.2405133313235286
Ag2TeO3,-0.9040472183333321
Ag2TeO4,-0.8748476671428556
Ag2TeO4,-0.9620196292857114
Ag2TeO4,-0.8741125178571417
Ag2TeO4,-0.873771882142856
Ag2TeO6,-0.6321343705555541
Ag2TeS3,-0.07846885307291747
Ag2W2O7,-1.6439349755303025
Ag2WO4,-1.3460111911904744
Ag2WO4,-1.3432657799404748
Ag2WS4,-0.33609527486607
Ag3(AsO4)2,-1.019067696153845
Ag3(Bi2Br3)7,-0.8165831755263158
Ag3(PO4)2,-1.603163537252746
Ag33(PbO3)14,-0.8089235966292122
Ag3As,0.08839697750000042
Ag3As,0.09439199874999815
Ag3AsF12,-1.8056754346875001
Ag3AsO4,-0.9618559565624976
Ag3AsO4,-0.9600253446874971
Ag3AsS3,-0.15629463513392597
Ag3AsS3,-0.13876613406249508
Ag3AsS3,-0.1596350126339254
Ag3AsS4,-0.14053708046874824
Ag3AsSe3,-0.29074423207589206
Ag3AsSe3,-0.30236748243303524
Ag3Au,-0.06171368874999672
Ag3Au,-0.05014332124999754
Ag3Au,-0.06130366124999753
Ag3AuS2,-0.09232215677083389
Ag3AuS2,-0.0946763167708345
Ag3AuS2,-0.0764826192708341
Ag3AuSe2,-0.23880848369791252
Ag3AuSeS,-0.21694583789062408
Ag3B5O9,-2.162083015784313
Ag3BO3,-1.147176760952379
Ag3BO3,-1.1994312680952366
Ag3Bi,0.1420431762500014
Ag3Bi7S12,-0.5716634520454537
Ag3Bi8S13,-0.5540993586458326
Ag3BiO3,-0.7886838496428561
Ag3F8,-1.1997542972727253
Ag3Ge,0.08377575375000035
Ag3Ge,0.09973090625000225
Ag3Ge,0.10019832625000191
Ag3Ge5P6,-0.041898267346937246
Ag3H13SeN4O5,-0.6388457258112974
Ag3Hg,0.02121226312500113
Ag3Hg,0.03182462187499979
Ag3IrO4,-0.6284678687499987
Ag3Mo3AsO13,-1.53032991925
Ag3N5O6,-0.3192001789285714
Ag3O,-0.215487974374998
Ag3O4,-0.3989874757142842
Ag3P11,-0.04616663662414818
Ag3P3HO9,-1.7648155467299098
Ag3P3O10,-1.7755155118080355
