Ag2AsS2,-0.14596247081249486
Ag3AsS3,-0.15629463513392597
Ag3AsS3,-0.13876613406249508
Ag3AsS3,-0.1596350126339254
Ag3AsS4,-0.14053708046874824
Ag7AsS6,-0.12535749799107115
AgAsS2,-0.157004482656248
AgAsS2,-0.14796730411458014
As2P2S7,-0.23601041505817089
As2Pb2S5,-0.5790793609722213
As2PbS4,-0.49918030392857105
As2SeS2,-0.07573488960418188
As4(Pb3S5)3,-0.6562250631026784
As5Pb3S10,-0.5075974405555547
As5Pb3S10,-0.45730473708333286
As9Pb7S20,-0.5324816107638873
AsIrS,-0.698685137604168
AsOsS,-0.4430675251041644
AsRhS,-0.7309106001041693
AsRuS,-0.592539325937499
Ba2As2S5,-1.3684400245833328
CoAsS,-0.46852790677083317
CoAsS,-0.47360552593749833
Cs2As8S13,-0.6213173926874064
Eu3(AsS4)2,-1.3346321300000017
FeAsS,-0.6133404200000001
HgAsS2,-0.26991454777777846
K3AsS3,-1.1568910438214286
K3AsS4,-1.1107969845937489
K3AsS4,-1.1124695627187493
Li3AsS3,-1.0668014283482148
LiAsS2,-0.7011549411979168
Na3AsS3,-1.010346805848215
NaAsS2,-0.7070754651562492
Pr4As2S9,-1.7244407466111105
Sb2AsS2,-0.17308080145833743
Sb3AsS6,-0.23627537493750025
Sr(AsS2)2,-0.7661003587499989
Tl3AsS3,-0.5279428812500052
Tl3AsS3,-0.5218726337500057
Tl3AsS4,-0.5415249046875017
TlAs5S8,-0.44228019255952333
TlAsS2,-0.5108456258333338
